status_id,created_at,screen_name,text
7.3821E+17,02/06/2016 03:25,lopezobrador_,"En el Teatro de la Convención de Aguascalientes, con Nora Ruvalcaba, candidata a gobernadora cerramos campaña. Bien. https://t.co/REmK2BLUgH"
7.38786E+17,03/06/2016 17:36,lopezobrador_,No estamos telefoneando a casas y menos de madrugada. Son los sapos vespertinos que avivan el mal humor social como diría el filósofo de EPN
7.3947E+17,05/06/2016 14:53,lopezobrador_,"Es importante que a pesar de la crisis de México y de la falta de voluntad democrática del gobierno, los ciudadanos escojan la vía electoral"
7.4001E+17,07/06/2016 02:36,lopezobrador_,"Gracias a ustedes salimos de la refriega ilesos. Por cierto, Salinas, Calderón, Chong y otros traviesos dejaron a Manlio en cama y con suero"
7.4108E+17,10/06/2016 01:30,lopezobrador_,Los 2 millones 500 mil votos de MORENA pesan más que todos los sufragios comprados por el PRIAN con dinero ilícito. ¿ O no cuenta lo moral?
7.42182E+17,13/06/2016 02:28,lopezobrador_,"""Reforma Educativa"" y manipulación aparte, levantar a maestros y trasladarlos en un avión militar a una cárcel del norte, es neofascismo."
7.42894E+17,15/06/2016 01:38,lopezobrador_,MORENA en defensa de los maestros de México. Diálogo no reprensión. Estos son nuestros argumentos https://t.co/MmX5IG00Pf
7.43261E+17,16/06/2016 01:58,lopezobrador_,"EPN y su banda, en el colmo del cinismo, fabrica delitos a maestros por lavado de dinero. El mundo al revés: el ladrón convertido en juez."
7.43537E+17,16/06/2016 20:12,lopezobrador_,"Hace 10 años fue la Ley de la Transparencia con el IFAI que cuesta mil millones y no sirvió. Ahora es la Ley 3de3, otra mascarada. Se pasan"
7.4501E+17,20/06/2016 21:45,lopezobrador_,"Condolencias a familiares de las víctimas de la represión en Oaxaca. EPN: detén violencia homicida, cesa a responsables y abre el diálogo."
7.45476E+17,22/06/2016 04:39,lopezobrador_,"En un país democrático no existiría un gobernante como EPN o ya lo hubiesen juzgado. Aquí ni Chong, que ordenó reprimir, es destituido."
7.46143E+17,24/06/2016 00:48,lopezobrador_,El acuerdo de paz entre la guerrilla y el gobierno colombiano es un ejemplo de cómo hasta con añejos agravios es posible la reconciliación.
7.47135E+17,26/06/2016 18:32,lopezobrador_,Estamos comenzando el acto de apoyo a los maestros de México. Mucha gente. https://t.co/KkFiCODLsD
7.47619E+17,28/06/2016 02:33,lopezobrador_,Les comparto el discurso de ayer en defensa de los maestros y la propuesta de un gobierno de transición https://t.co/x8q0L95Mhu
7.48314E+17,30/06/2016 00:36,lopezobrador_,"Entiendan ya, la guerra mediática o someter con la fuerza a los maestros no es solución. Es mejor para todos el diálogo con compromisos."
7.48674E+17,01/07/2016 00:24,lopezobrador_,"EPN olvidó que en el 2008 a Obama, el mismo publicista que nos daño en 2006, lo tachó de populista y de ser un ""peligro para Estados Unidos"""
7.49073E+17,02/07/2016 02:52,lopezobrador_,"La advertencia de Chong a maestros: ""el tiempo se ha agotado"" es como el ""todo tiene un límite"" de Díaz Ordaz. Ojalá EPN apueste al diálogo."
7.50145E+17,05/07/2016 01:51,lopezobrador_,"Se acuerdan que Peña Nieto ofreció que con la reforma energética iba a bajar el precio de la luz, por el contrario, volvió a subir."
7.5125E+17,08/07/2016 03:02,lopezobrador_,Se sumó el SNTE a la CNTE. Pide eliminar evaluación punitiva. Vale más tarde que nunca. Urge revisar en el Congreso la reforma educativa.
7.52224E+17,10/07/2016 19:31,lopezobrador_,En Toluca se presentó a la maestra Delfina Gómez Álvarez como promotora de la soberanía nacional del Edo. Méx. https://t.co/QlYnlsPEBi
7.52678E+17,12/07/2016 01:34,lopezobrador_,"En el recorte al Presupuesto por 31 mil millones quitan 6,500 al Seguro Popular, 3,000 a comunidades indígenas, mil a la Reforma Educativa."
7.52868E+17,12/07/2016 14:12,lopezobrador_,Les comparto el nuevo mensaje que se transmitirá por radio y televisión en tiempos que por ley corresponden a MORENA https://t.co/KyzCbvhtdj
7.53714E+17,14/07/2016 22:13,lopezobrador_,Les comparto la entrevista que me hizo Ciro Gómez Leyva esta mañana https://t.co/m9a3hfXNq7
7.56625E+17,22/07/2016 23:02,lopezobrador_,Calderón favoreció con contratos a Iberdrola y ahora aparece como miembro del Consejo de Administración de tal compañía. Hipócrita corrupto.
7.57772E+17,26/07/2016 02:59,lopezobrador_,"Mi sentido pésame a familiares y amigos del Ing. César Buenrostro, fundador del FDN y Exsrio. de Obras del GDF. Profesionalismo y honestidad"
7.59966E+17,01/08/2016 04:17,lopezobrador_,"No pagar a los maestros es anticonstitucional y antibíblico: ""No retendrás el salario del jornalero hasta el día siguiente"". (Levítico)."
7.60164E+17,01/08/2016 17:23,lopezobrador_,"Nos la volvieron hacer, pero ya falta menos. Estoy contando los días para que llegue el 18 y se acabe la robadera https://t.co/6rJ5liroM5"
7.62405E+17,07/08/2016 21:47,lopezobrador_,"Ante el conflicto magisterial es sensata la postura de Harp, no la de Claudio X. Uno propone diálogo y el otro apuesta a la confrontación."
7.63594E+17,11/08/2016 04:31,lopezobrador_,"No soy igual a Salinas, Zedillo, Fox, Calderón, Peña y otros corruptos. Aquí pueden ver mi declaración de bienes. https://t.co/j5JiKDsrZC"
7.63925E+17,12/08/2016 02:26,lopezobrador_,"En Acapulco dije que se volvió deporte ningunear a EPN, pero se omite la responsabilidad de sus patrocinadores: Salinas, Fox, Calderón, etc."
7.64175E+17,12/08/2016 19:01,lopezobrador_,"Celebro que hayan salido de prisión otros dirigentes magisteriales que, de manera perversa, fueron acusados de lavado de dinero. Diálogo."
7.64488E+17,13/08/2016 15:43,lopezobrador_,"En 15 días 2 dirigentes de MORENA asesinados, Armando Morales del D.F. y Humberto Ortíz de Jalisco. Abrazo a familiares y exigimos justicia."
7.64816E+17,14/08/2016 13:26,lopezobrador_,"La encuesta cuchareada del Reforma me hizo recordar al periódico de don Porfirio, El Imparcial, que siempre estaba en contra de opositores."
7.65701E+17,17/08/2016 00:04,lopezobrador_,"Desde hace años, aunque parezca increíble, no tengo tarjetas de crédito, y búsquenle. Salinas, Fox y Calderón, que los 3 presenten la 3de3."
7.6648E+17,19/08/2016 03:39,lopezobrador_,"Sí, sí, los priístas son muy corruptos, pero honestamente ¿son distintos los panistas? Ojo, mucho ojo con la manipulación y el gatopardismo."
7.66817E+17,20/08/2016 02:00,lopezobrador_,"Aunque presionen el PRIAN y el Reforma, no hay fundamento legal para quitarnos el triunfo en el municipio de Zacatecas. Sería una canallada."
7.67195E+17,21/08/2016 03:03,lopezobrador_,"Padrés del PAN, exgobernador de Sonora, desfalcó 6 mil millones, pero su abogado es Diego, amigo de Salinas y Beltrones. Por eso ni se sabe."
7.67895E+17,23/08/2016 01:22,lopezobrador_,"El problema no solo es Fox sino los reincidentes. Votaron por él, por Calderón, por EPN o el PAN y siguen con la ceguera del conservadurismo"
7.68472E+17,24/08/2016 15:37,lopezobrador_,Se rasgan las vestiduras por el plagio de EPN pero algunos respaldaron a Calderón cuando se robó la presidencia. Hipocresía conservadora.
7.69354E+17,27/08/2016 02:02,lopezobrador_,"Presenté la 3de3 y sigo esperando que hagan lo mismo Salinas, Fox y Calderón. Transparencia de verdad; no a la farsa de los corruptos."
7.70051E+17,29/08/2016 00:09,lopezobrador_,"Cuando fui Jefe de Gobierno conocí a Juan Gabriel, cantó en el Zócalo hasta la madrugada; era pueblo, liberal y nacionalista. Q.E.P.D."
7.71032E+17,31/08/2016 17:09,lopezobrador_,"EPN está convertido, hasta por sus otroras apoyadores, en el payaso de las cachetadas. Se lo merece, pero acaso Fox y Calderón son distintos"
7.71528E+17,02/09/2016 02:01,lopezobrador_,"Chong del PRI y Gil del PAN ""convencieron"" a magistrados para quitarnos el triunfo en el municipio de Zacatecas. Corruptos. Impugnaremos."
7.71739E+17,02/09/2016 15:58,lopezobrador_,"El Reforma apoya al PRIAN para quitarnos el triunfo en el municipio de Zacatecas. Dice que violamos el ""principio de equidad"". Deshonestos."
7.71744E+17,02/09/2016 16:17,lopezobrador_,"Por presiones del PRI, PAN y el Reforma, los magistrados cambiaron la resolución sobre el municipio de Zacatecas. https://t.co/M7bLuZbEG5"
7.72164E+17,03/09/2016 20:07,lopezobrador_,Denunciaremos en la PGR el robo de 180 mil millones que pretenden cometer con el nuevo aeropuerto contratistas asociados a EPN y Salinas.
7.72604E+17,05/09/2016 01:14,lopezobrador_,"Por el control mediático se desconoce que, antes de terminar su sexenio, Calderón exoneró a Moreira como parte de los acuerdos del PRIAN."
7.73214E+17,06/09/2016 17:40,lopezobrador_,Calderón les entregó la Secretaría de Marina y metieron armas para enfrentar la violencia con la violencia. Ahora usan a Peña de sparring.
7.73574E+17,07/09/2016 17:30,lopezobrador_,Aunque sea por factores externos y se trate de la misma baraja importa frenar la caída de EPN. No queremos construir a partir de escombros.
7.73874E+17,08/09/2016 13:23,lopezobrador_,"Me entristeció el deceso de Alejandro Esquer Camacho, hijo de nuestro gran amigo y Secretario de Finanzas. Un abrazo para toda la familia."
7.74243E+17,09/09/2016 13:49,lopezobrador_,Comparto nuevo mensaje de radio y TV que se transmitirá en los escasos tiempos oficiales que corresponden a MORENA https://t.co/JpqRRNBHn6
7.74417E+17,10/09/2016 01:21,lopezobrador_,Chong y Gil del PRIAN hicieron cambiar de opinión a magistrados en caso de presidencia municipal de Zacatecas. Mira https://t.co/u9mjTuAMHE
7.75184E+17,12/09/2016 04:08,lopezobrador_,"Meade, como Videgaray, es egresado del ITAM, la escuela de tecnócratas neoporfiristas que han dañado la economía de la gente y a la nación."
7.76127E+17,14/09/2016 18:33,lopezobrador_,"Hay raras excepciones, pero los técnicos egresados del ITAM que han manejado la Hacienda Pública han dañado a México https://t.co/8xiGcVk8bs"
7.7648E+17,15/09/2016 17:58,lopezobrador_,"El PRIAN-TRIFE nos robaron el triunfo en Zacatecas. Vamos a instancias internacionales, juicio político a magistrados y huelga electoral."
7.76955E+17,17/09/2016 01:25,lopezobrador_,"Olegario Vázquez Raña e hijo, que encarnan la corrupción, me atacan en su inmundo pasquin por la quinta que heredé de mis padres en Palenque"
7.7731E+17,18/09/2016 00:56,lopezobrador_,Calderón critica a Daniel Ortega por postular a su esposa para Vicepresidenta de Nicaragua. Así son de cínicos e hipócritas los panistas
7.77696E+17,19/09/2016 02:29,lopezobrador_,La mafia trama reeditar el 2006 con una alianza PRI-PAN a favor de la esposa de Calderón. Les vamos a ganar por corruptos y predecibles.
7.78031E+17,20/09/2016 00:41,lopezobrador_,"Hace 31 años, ante el temblor, los capitalinos demostraron en los hechos el verdadero significado de la palabra solidaridad. Gloria eterna."
7.7878E+17,22/09/2016 02:17,lopezobrador_,"Ante la nueva denuncia de lavado de dinero de personas vinculadas al PRIAN, ""el SAT actuará...como en el caso de Panamá Papers"". ¡Si chucha!"
7.79161E+17,23/09/2016 03:31,lopezobrador_,"La información de las personas del PRIAN que lavan dinero en el extranjero no fue ""nota"" en la prensa escrita, radio y TV. Por algo será."
7.79734E+17,24/09/2016 17:27,lopezobrador_,En la Docena Trágica del PAN se reconfiguraron 3 de las 6 refinerías con 8 mil millones de dólares y operan al 38%. Ineficientes y rateros.
7.80188E+17,25/09/2016 23:31,lopezobrador_,"De antología lo dicho por la Sra. Zavala: ""buscaré borrar ese estigma"" de ser esposa de Calderón. Me recordó a Monsi y Por mi madre bohemios"
7.80478E+17,26/09/2016 18:44,lopezobrador_,"Además de inhumana la desaparición de los jóvenes de Ayotzinapa, es infame que el gobierno ni siquiera diga la verdad. Pronto habrá justicia"
7.80924E+17,28/09/2016 00:16,lopezobrador_,La mafia con su PRIAN busca reeditar el 2006. Ahora resulta que los muy cretinos acusan a Duarte de ayudar a MORENA y no de corrupción
7.81241E+17,28/09/2016 21:14,lopezobrador_,"Al WSJ: El departamento de Copilco no es mío, lo heredamos mi finada esposa y yo a mis hijos. No calumnien. Ética. https://t.co/mlMP5eQFSB"
7.81675E+17,30/09/2016 02:01,lopezobrador_,"El Wall Street Journal me calumnió y favoreció a la mafia del poder en México, léase Salinas-Calderón. Demandaré judicialmente al periódico."
7.81953E+17,30/09/2016 20:25,lopezobrador_,Si ganamos juicio al WSJ por daño moral el dinero se destinará a los 15 mil niños hijos de migrantes que cada año son deportados de E.U.
7.82399E+17,02/10/2016 01:56,lopezobrador_,Corrupción aparte. Ayudaría a la democracia que confesaran Duarte y Padrés sobre el dinero que entregaron a las campañas del PRI y del PAN.
7.82828E+17,03/10/2016 06:20,lopezobrador_,"A pesar de la pobreza, de la marginación y el aislamiento físico, Coras y Huicholes de Nayarit no pierden la esperanza. https://t.co/zq4Ib4Pkwa"
7.83462E+17,05/10/2016 00:21,lopezobrador_,"Ahora se sabe que Josefina Vázquez Mota, como Fox, con autorización de EPN, recibe dinero del erario para su fundación. Son iguales. PRIAN."
7.84213E+17,07/10/2016 02:07,lopezobrador_,"Se pronunciará MORENA, como siempre, a favor de los campesinos y en contra del recorte presupuestal al campo. No caer en ninguna provocación"
7.84569E+17,08/10/2016 01:38,lopezobrador_,En vez de acabar con la corrupción y combatir la pobreza mandan mil soldados a Irapuato para enfrentar a los que roban trenes por necesidad.
7.84926E+17,09/10/2016 01:18,lopezobrador_,"Conservadores y voceros ya recomenzaron con el ""todos son iguales o todos los políticos son corruptos"". No les funcionará en contra nuestra."
7.85286E+17,10/10/2016 01:07,lopezobrador_,Mañana presentaremos la demanda por difamación contra el WSJ. Les vamos a ganar y la indemnización la donaremos a niños migrantes deportados
7.85652E+17,11/10/2016 01:25,lopezobrador_,Presentamos demanda por daño moral contra el WSJ. La honestidad es lo que estimo más importante en mi vida. Comparto https://t.co/gb094g0B2z
7.86583E+17,13/10/2016 15:02,lopezobrador_,"Que informe Arely Gómez, de la PGR, sobre demandas contra Duarte y Yunes. Basta de ruido y manipulación. Castigo a la corrupción prianista"
7.8746E+17,16/10/2016 01:07,lopezobrador_,"El EZLN en 2006: era ""el huevo de la serpiente"". Luego, muy ""radicales"" han llamado a no votar y ahora postularán candidata independiente."
7.8779E+17,16/10/2016 22:59,lopezobrador_,Pardiñas de la 3de3 aboga por el aparato anticorrupción y Sabina Berman dice que la señora Calderón es la única que entiende el Estado laico
7.88584E+17,19/10/2016 03:35,lopezobrador_,Ganaron los Dodgers. Es mejor seguir la postemporada que caer en el show mediático de los chivos corruptos del PRIAN (Duarte y Padrés)
7.89162E+17,20/10/2016 17:49,lopezobrador_,"Salinas apoyó a Bush en campaña y Calderón a McCain, ahora juntos con Claudio X. y sus achichincles, dicen que soy como Trump. No manchen"
7.89611E+17,21/10/2016 23:36,lopezobrador_,"Como lo adelantamos, 3 magistrados electorales al PRI, 3 al PAN y 1 al PRD. No hay imparcialidad y, sin embargo, les vamos a ganar en el 18"
7.89857E+17,22/10/2016 15:51,lopezobrador_,A los del INAI: dejen de estar volteando solo hacia nosotros. No somos corruptos. Pidan cuentas a la mafia del poder. No se hagan guajes.
7.90024E+17,23/10/2016 02:55,lopezobrador_,"Ni modo perdimos. En el beisbol gana el que gana, no es como la política en México que a veces gana el que pierde. ""Ganaste pero no saliste"""
7.90588E+17,24/10/2016 16:15,lopezobrador_,Les presentamos el nuevo libro de Beatriz: Dos Revolucionarios a la Sombra de Madero https://t.co/FeQSmdpzhG
7.91443E+17,27/10/2016 00:56,lopezobrador_,El Padre Solalinde me propuso crear un consejo ciudadano de contraloría social y ética que acompañaría mi gobierno. Estoy de acuerdo.
7.91826E+17,28/10/2016 02:16,lopezobrador_,"Por órdenes de la mafia, los presidentes del PRI y PAN, me atacan en radio y TV. Cálmense. Somos adversarios a vencer, no enemigo a destruir"
7.92367E+17,29/10/2016 14:04,lopezobrador_,"Está encendido el picheo de Cleveland y apagado el bateo de Chicago. Ese Miller es un ""caballo"". Gonzalito y Jueche se mantendrán en vilo."
7.92948E+17,31/10/2016 04:35,lopezobrador_,"La libró el Chicago, aunque la tiene muy difícil. Sin embargo, en el beisbol, como decía Yogi Berra, ""esto no se acaba hasta que se acaba""."
7.93666E+17,02/11/2016 04:09,lopezobrador_,"Están eufóricos Gonzalito y Jueche. Ganó Chicago. Despertaron a la ofensiva. Están para decirles: ""guarden, guarden,"" mañana es el decisivo."
7.94257E+17,03/11/2016 19:16,lopezobrador_,"Chicago fue mejor en la temporada y ayer ""macanearon"" a la hora buena. Estuvo buenísimo. Gonzalito y Jueche me ganaron unos tacos de Charly."
7.94352E+17,04/11/2016 01:35,lopezobrador_,"Se entrevistaron y se tomaron foto sonriendo EPN y Yunes Linares. ""Ni hablaron de Duarte"". Es el PRIAN en tiempos del hampa de la política."
7.94928E+17,05/11/2016 15:43,lopezobrador_,"Se lucen Baillères, del ITAM, y Peña premiando a Calderón, beneficiarios y ejecutores del plan para saquear a México y desgraciar al pueblo. https://t.co/nbxMSbO4Nn"
7.95428E+17,07/11/2016 00:49,lopezobrador_,La visita a las comunidades indígenas siempre me ha producido bienestar en el alma. Me aligera la carga del trabajo que llevo a cuestas.
7.96141E+17,09/11/2016 00:04,lopezobrador_,"El día de hoy el WSJ rectificó la nota que publicó en mi contra, en consecuencia, retiraré la demanda por daño moral https://t.co/rfN5EfQV1R"
7.96196E+17,09/11/2016 03:40,lopezobrador_,"Mensaje al pueblo de México, por el resultado de las elecciones en Estados Unidos https://t.co/8pYdgsh69S"
7.9654E+17,10/11/2016 02:27,lopezobrador_,Expresé a empresarios de la radio y la televisión respeto a sus concesiones y lamenté la censura del poder contra Gutiérrez Vivó y Aristegui
7.97252E+17,12/11/2016 01:36,lopezobrador_,Calderón ordenó la exoneración de Moreira y los panistas andan diciendo que si ganan Coahuila lo meterían a la cárcel. Reverendos hipócritas https://t.co/tn0vRAtkVL
7.97483E+17,12/11/2016 16:54,lopezobrador_,"Lamento el fallecimiento de Rogelio Naranjo, inteligente y digno, gran maestro de la caricatura como los periodistas del Hijo del Ahuizote."
7.97997E+17,14/11/2016 02:58,lopezobrador_,"Gracias por el cariño. Nos une la amistad y el ideal ""Qué te puedo decir que tú no hayas vivido, qué te puedo contar que tú no hayas soñado"""
7.98253E+17,14/11/2016 19:56,lopezobrador_,"EPN libere al Dr. Mireles. Basta de saña y venganza. El Estado debe impartir justicia, no ser el principal violador de los derechos humanos."
7.99061E+17,17/11/2016 01:26,lopezobrador_,"Todos los días debemos hacer conciencia de que sólo cambiando al régimen podremos salir de la decadencia en que estamos. Ayúdanos, participa"
7.99263E+17,17/11/2016 14:49,lopezobrador_,"Obama ante Trump: ""Tenemos puntos de vista diametralmente opuestos. Pero la democracia es más grande que cualquier persona"". Aprendan falsos"
7.99804E+17,19/11/2016 02:38,lopezobrador_,"El distintivo de la ""clase política"" es la deshonestidad y la ostentación. Vean aviones de EPN y gobernadores que se reunieron en Huatulco. https://t.co/5161vUshWO"
8.00175E+17,20/11/2016 03:11,lopezobrador_,Inició el Congreso de MORENA con 5 mil dirigentes. Mañana se conocerán los lineamientos para el Proyecto Alternativo de Nación 2018-2024. https://t.co/LWuUMcUli2
8.00523E+17,21/11/2016 02:15,lopezobrador_,"Hoy, en el Congreso Nacional de MORENA, presentamos lineamientos para el Proyecto Alternativo de Nación 2018-2024 https://t.co/9Z2qjLwKeS"
8.01137E+17,22/11/2016 18:57,lopezobrador_,"Les comparto la estrategia, convocatoria a la unidad y 50 lineamientos del Proyecto Alternativo de Nación 2018-2024 https://t.co/6Yp8cyqrhP"
8.01523E+17,23/11/2016 20:27,lopezobrador_,Hoy me calumnia el ponzoñoso Alemán. Nunca le contesto. «Pegarme» es una industria lucrativa. A eso se dedican muchos gacetilleros vendidos.
8.01984E+17,25/11/2016 03:01,lopezobrador_,MORENA garantizará el derecho al estudio y al trabajo a dos millones 600 mil jóvenes. El cómo está en el plan que se presentó el domingo.
8.02303E+17,26/11/2016 00:08,lopezobrador_,"Con MORENA habrá internet en todo el país y será gratuito en escuelas, hospitales, centros culturales, carreteras y espacios públicos."
8.02532E+17,26/11/2016 15:18,lopezobrador_,Murió el comandante Fidel Castro. Nadie le pudo quitar la dicha de haber conducido a su pueblo para hacer realidad la independencia de Cuba.
8.0344E+17,29/11/2016 03:26,lopezobrador_,"El fin de semana hubo un 'ataque cibernético' al Reforma. No son balazos pero sí un agravio, desde el anonimato, a la libertad de expresión"
8.04137E+17,01/12/2016 01:34,lopezobrador_,"Miguel Alonso Reyes, quien endeudó a Zacatecas y se enriqueció de la noche a la mañana, fue nombrado ayer por EPN director de FONATUR."
8.04527E+17,02/12/2016 03:25,lopezobrador_,"Yunes Linares afirmó que hoy haría revelaciones en Veracruz que cimbrarían al país, pero la nota es que elogió a EPN. Mafia y contubernio."
8.04869E+17,03/12/2016 02:06,lopezobrador_,"Es mucha la pérdida del poder adquisitivo del salario, en el periodo neoliberal. Con 4 pesos más al día nada se remedia ante la carestía."
8.05224E+17,04/12/2016 01:36,lopezobrador_,"La maestra Delfina, representante de MORENA en el Edo. de Méx es mejor, por su integridad y amor al pueblo que los Del Mazo y las Josefinas"
8.05565E+17,05/12/2016 00:09,lopezobrador_,"Aunque la tarea básica es informar y organizarnos, hay tanto deseo de cambio y entusiasmo que ya parece campaña. https://t.co/RseBmSBxTf"
8.06305E+17,07/12/2016 01:11,lopezobrador_,Calderón adquirió el lujoso avión de EPN; Obama contrató uno igual pero Trump canceló la operación. Dan pena los pequeños faraones del PRIAN
8.0705E+17,09/12/2016 02:31,lopezobrador_,Hace 10 años Calderón declaró la guerra de un millón de víctimas y dicha infamia es condenada hasta por el actual Secretario de la Defensa.
8.07631E+17,10/12/2016 16:59,lopezobrador_,"Lamento la muerte de Rafael Tovar y de Teresa. Conocí más a su hermano Guillermo, pero los dos eran inteligentes y promotores de la cultura."
8.08178E+17,12/12/2016 05:14,lopezobrador_,"Muere Nervo y Pellicer dice a su madre: ¿Te acuerdas...lo vimos arrodillado..el día en que me llevaste a despedirme de la santísima virgen?"""
8.08798E+17,13/12/2016 22:18,lopezobrador_,"Repudio la agresión a Ana Gabriela. Decadencia no solo es crisis de bienestar material, es maldad y odio. Avivemos el amor y la fraternidad."
8.09544E+17,15/12/2016 23:40,lopezobrador_,"Ojalá se evite otra alza al precio de las gasolinas. El cuento de la ""mano invisible"" del mercado a nadie engaña y puede resultar aterrador."
8.10284E+17,18/12/2016 00:42,lopezobrador_,"En el caso Cuauhtémoc Blanco, legalidad aparte, es evidente que se trata de una venganza. No al desafuero para inhabilitar en lo político."
8.10631E+17,18/12/2016 23:42,lopezobrador_,"Felicito a diputadas y diputados de MORENA que rechazaron el bono y actúan de manera consecuente. Es su deber, pero ayudan con el ejemplo."
8.10852E+17,19/12/2016 14:19,lopezobrador_,Les comparto entrevista con los conductores del programa La Silla Roja del canal de TV El Financiero-Bloomberg https://t.co/D1flixPcM2
8.11397E+17,21/12/2016 02:24,lopezobrador_,"Duele la tragedia de Tultepec, pueblo dedicado, por trabajo y tradición, a la pirotecnia. Mi pésame a familiares y amigos de los fallecidos"
